0,182.65984795903933,114.14328175786795,245.7455574316955,208.49756027349395
0,256.716985166071,123.4689953320867,324.7398371191957,204.65756056646205
0,381.2426899512284,154.73756437505472,456.39696993169673,200.26898947271184
0,336.2598362402914,232.6347012891183,383.4369754981035,270
0,335.16269346685294,126.76042365239846,373.5626905371664,155.28613576177304
0,299.5055533301347,83.42328410161645,340.6484073340416,113.59471037114781
0,198.5684181738834,70.25757082036762,213.92841700200916,87.81185519536848
0,225.99698750982134,71.35471359380426,245.19698604497717,91.10328351568023
1,204.6027034277904,85.06899826177323,218.8655594824777,109.75471066411774
1,231.4827013770082,85.61756964849155,263.29984180669635,115.78899591802292
1,279.2084120215404,92.7489976758352,318.1569804785722,116.88613869145956
1,273.72269815435175,63.12614279302397,298.9569819434146,82.87471271489994
1,416.3512587012283,153.09185021489793,472.3055401465408,195.33184699224148
1,212.8312742285707,218.37184523443102,270.9798412207583,268.29184142583836
1,316.51126631841544,214.53184552739913,394.95697461919735,270
2,204.05413204107026,94.39471183599198,221.05984502935098,122.37185255864824
2,246.29412881841563,110.30328205083606,293.4712680762277,162.96613517583683
2,321.9969801856023,97.68614015630556,370.81983360357117,136.08613722661903
2,227.64270166997812,79.03471300786623,246.84270020513395,94.9432832227103
2,254.52269961919592,58.18900031255362,279.2084120215404,81.22899855474134
3,174.15699146489897,122.59128111333666,212.55698853521244,145.63127935552438
3,281.12841187505546,163.18556373052343,359.5741201758374,236.6941295508368
3,244.4025945734902,97.04481300781117,269.17323398497865,125.11820434083165
--More-- 
Cancel request sent
